word,occurence
l'alcaldable,2.0
"perspectives,",1.0
lloar…,1.0
2007,2.0
exmembres,2.0
d'unitats,2.0
amb…,5.0
finalmente,1.0
llegado,2.0
citación,1.0
"judicial,",1.0
mayo,1.0
tengo,2.0
acudir,2.0
juzgado…,1.0
españols,1.0
coordinada,1.0
responsabilitzar-los,1.0
@jm_buru:,3.0
callava,1.0
OlofPalme,1.0
dictadura,2.0
espanyola!,1.0
teva…,1.0
@protestona1:,1.0
“ARRIBA,1.0
ESPAÑA”,1.0
!!!,3.0
¿Me,1.0
sentís,1.0
exactamente?,1.0
🗞️[ENTREVISTA],1.0
"@cescriera22,",1.0
cunyat,1.0
"""Es",2.0
qualifica,1.0
persones…,2.0
@marcbamo89:,1.0
nervis,1.0
@OndaC…,1.0
@SusannaAmetlla:,1.0
realista,1.0
públic.,3.0
@17Mn:,1.0
estudiantil,1.0
càrrega.,1.0
Estudiants,1.0
UAB,3.0
tallen,1.0
l'AP-7,1.0
"l'1,",1.0
març.,6.0
@fjirla:,11.0
#republicanisme?,2.0
#igualtat,1.0
republicana?,1.0
https://t.co/FZSf8cZUJG,1.0
"Música,",1.0
"reflexió,",1.0
"idees,",1.0
"debat,",3.0
balanç...,1.0
sencer,3.0
20è,2.0
https://t.co/y…,2.0
Dill.,1.0
biografia,2.0
"""Hilari",1.0
"Salvadó,",1.0
plovien,1.0
"bombes"",",1.0
18h,3.0
Saló,2.0
Cròniques,1.0
@b…,1.0
Diàleg,1.0
precarietat,3.0
@AfraBlanco,1.0
d'@Avalot_,1.0
pàgines,1.0
d'#EINES,1.0
https://t.co/Nwz0kaKAQP,1.0
beca,1.0
postdoctoral,1.0
dotada,1.0
"35.000€,",1.0
doctorat,1.0
recentment,1.0
https://t.co/z4x…,1.0
Mark,1.0
Instagram.,1.0
"seriosa,",1.0
seguidors?,1.0
https://t.co/etEpQSHLNV,1.0
d’Espanya.,3.0
https://t.co/1kkWJJNWv2,2.0
Fantàstic,1.0
Sabrià,4.0
https://t.co/w7dPYjAb5J,1.0
claus,7.0
Novament,2.0
jugant-se,1.0
#DGP,2.0
@MiroDavid,1.0
clava.,1.0
L'emancipació,1.0
https://t.co/KjhAEKPlrI,1.0
Fantàstic.,1.0
negaven,1.0
tarda.,2.0
genis,1.0
“L'últim,1.0
#PladeBarris,1.0
l'L10,3.0
Marines.”…,1.0
s'apunta,1.0
"innocentades!

#DiaDeLosInocentes",1.0
#SantosInocentes,1.0
"
#28dicembre",1.0
#28D,1.0
#SantsInnocents,1.0
https://t.co/irD7O9CJAA,1.0
#StopDesnonaments,2.0
#TanquemElCIE,2.0
https://t.co/8dbPH6hJO4,2.0
Migdiada,1.0
"diumenge,",2.0
millors!,1.0
#sunday,1.0
#girona,1.0
#peace,1.0
https://t.co/252oEweYJ5,1.0
"marxat,",1.0
estoneta?,1.0
Ciuró,2.0
"després,",2.0
11h,1.0
interpel·lant,1.0
"justícia.

Et",1.0
pròxim,3.0
tweet.,1.0
Demanar,2.0
endreçada...,1.0
https://t.co/RGz8Pg9Jr0,1.0
anàlisi!,1.0
habitatge:,1.0
digne?,1.0
@iescorihuela,1.0
https://t.co/KxTflETDWK,1.0
Cristina,4.0
Haro,2.0
(gallifantes),2.0
promocional,2.0
Nacional:,2.0
"partits""

8",2.0
"2019,",3.0
s'inscriu,1.0
ministeri,6.0
l'interior.,2.0
https://t.co/E7mgP4wYku,1.0
#20S,1.0
demostren.,1.0
https://t.co/Pi6xySgOy4,1.0
@totesmoutv3:,4.0
contes,2.0
fills.,3.0
"@tv3cat,",2.0
pare…,2.0
@lluisguino:,1.0
solidaritat.,1.0
https://t.co/0xYERhq8nO,1.0
@RoserCalvet:,1.0
ERO,1.0
"salvatge,",1.0
escup,1.0
traductors,1.0
l'edició,1.0
2…,2.0
@salutcat:,3.0
.@salutcat,1.0
targeta,1.0
sanitària,1.0
residents,1.0
estades,1.0
Reunir,1.0
(un,3.0
més),2.0
oposar-se,2.0
boomerang…,1.0
@AnaGomesMEP,1.0
"europeus.
El",1.0
"també?
Estare…",1.0
L’obsessió,2.0
"malaltissa.
Ara",2.0
ostentació,2.0
Orgull,1.0
"grup,",1.0
conviccions,3.0
"
Aquest",1.0
d'@ERCBcn.,3.0
Veïns,5.0
"

A",3.0
forta,5.0
gent…,4.0
@apereirasole:,3.0
fill,4.0
acc…,1.0
@D5u03QBMAjjm5+srZTeo18pvQh945c+45ZFxkTl4d7Y=:,2.0
"d'enemic,…",1.0
brutales,1.0
peticiones,1.0
penas,1.0
auténtica,1.0
@JoanColomBCN:,3.0
fila,3.0
@JuntsxCat?,5.0
Bonvehí.,3.0
@_ju1_:,4.0
lobo,4.0
solitario.,4.0
ESO,5.0
FALSO.,4.0
ultraderechista,4.0
planteaba,4.0
atentado,4.0
estaba,4.0
grupo,7.0
whatsapp…,4.0
@jordimartideu:,2.0
Complirà,1.0
Tractats,1.0
Internacionals,1.0
l'autodeterminac…,1.0
@CollectiuPraga:,2.0
Presentada,1.0
Comissari,1.0
europeu,3.0
@OriolSoler:,1.0
actiu…,1.0
"

Bon",1.0
companyia,1.0
😃,1.0
https://t.co/3Vh6Kl01v5,1.0
Demòcrata,2.0
#somPDeCAT,1.0
https://t.co/ifnNypnb2W,1.0
Francesca,3.0
Bonnemaison,1.0
Catalá,2.0
Maza,1.0
"""remogui",1.0
"l'expedient""",1.0
Moix.,1.0
"Anticorrupció,",1.0
picota,1.0
https://t.co/yLbeXLyKms,1.0
@AraPolitica,1.0
"

@DomenecOlaria
@BL3MWry3mDc5fsUPQOzEoln7zrpLVpHfc6akUcg7eY=
@AnaMartin_12
@Marc_Riu_C
@Qz+iYFIZhuqvlhnz4kAqR0XNEOoh2nuLocTy4S6tEwM=

🔁",1.0
"#DebatTV3

#Rufian",1.0
"9,5
Girauta",1.0
"7
Batet",1.0
"6
Homs",1.0
"5
Domènech",1.0
"4
Fernández",1.0
Díaz,2.0
N/C,1.0
"refundar,",1.0
@CridaNacional.,2.0
"camí,",1.0
40.000,1.0
d'ara.,1.0
pensar-hi.,1.0
despertar,1.0
col•legi,1.0
https://t.co/srh01q8b9r,1.0
.@JaumeAsens,1.0
confessa:,1.0
'Vam,1.0
dèbils,2.0
forts',1.0
https://t.co/73GSpRaNA0,1.0
desgovern,1.0
perdria,3.0
guanyar-li,1.0
https://t.co/J9BbB8u8if,1.0
Enquesta,3.0
curiositat:,1.0
digitals,1.0
consulteu,1.0
informar-vos,1.0
"política?

RT",1.0
vots!,1.0
https://t.co/m2g7XUvusM,1.0
fundador/a,1.0
10€.,2.0
Situació,1.0
"d'ERC:

-",1.0
s'acceptarà,1.0
"indult.
-",1.0
"BCN.
-",1.0
"PSOE
-",1.0
"suspesos
-",1.0
indicatiu,1.0
https://t.co/ZgYUl3xJET,1.0
malbarateu,1.0
https://t.co/dn3o3DCH2P,1.0
l'altura,1.0
#ObjetivoTorrent,3.0
.@cup_parlament,1.0
facilitarà,1.0
aprovació,1.0
pròrroga,1.0
#pressupost,1.0
"""convençuda",1.0
replantejament,1.0
"deute""",1.0
@ignasi_abad,1.0
@nfJXp0ghRv6KgKuVFUBZMmmLP53wUoQXxeQlPmyKI=:,19.0
els…,9.0
Lamentem,1.0
sup…,1.0
pr…,12.0
encertat?…,3.0
"

@ShupshupshupRey
@JCoscubielo
@JosepMTZbcn
@Vickymasf
@MateuPujol1…",1.0
our,4.0
solidarity,1.0
respect,1.0
native,1.0
american,1.0
peoples.,1.0
"@AIndianMovement,",1.0
you,5.0
right:,1.0
"Écosse,",1.0
"Catalogne,",1.0
recommence,1.0
https://t.co/YC87hr5N5g,1.0
@LeDevoir,1.0
L'única,4.0
"escoles,",1.0
Arribant,1.0
Agramunt,1.0
inaugurar,2.0
fira,2.0
dolça.,1.0
llepar-s'hi,1.0
dits!,1.0
https://t.co/ENC9iZDOB8,1.0
Paraules,2.0
"dites,",1.0
fermesa,2.0
cal.,1.0
causi,1.0
urticària.,1.0
dividint,2.0
infectats,2.0
desinfectadors.,2.0
màquina,2.0
receptes,1.0
"Aznar,",1.0
"Zapatero,",1.0
Ibex,2.0
aplanat,1.0
transita,1.0
q…,7.0
l'exclusió,1.0
dependència,1.0
excloure't,1.0
socialistas,1.0
suplicatorio,1.0
Barrionuevo,1.0
https://t.co/QHToq18OLq,1.0
"feina,",1.0
@jordiPuignero.,2.0
https://t.co/8d5SIhQrfW,1.0
@Catmigdia:,1.0
finançar,5.0
d'adjudicació,1.0
pública.…,1.0
@MarcR25637275:,1.0
https://t.co/58u00vijeH,1.0
@Pepsina_Mataro:,2.0
jutjar,2.0
"governar-nos.
Amb",1.0
atura…,1.0
@jcc_cat:,1.0
despertem,1.0
̶r̶o̶b̶a̶t̶,1.0
copiat,1.0
linea,2.0
gràfica,2.0
#tresperc…,1.0
https://t.co/trhq3D5JQK,1.0
@francescabad:,4.0
TN.,1.0
"serenitat,",1.0
fermesa!,2.0
#9NSomTots,1.0
#6Fhiseré,1.0
@Ori_Tous:,1.0
D’això,1.0
#CDR,1.0
equivoquem,2.0
adversari,1.0
"bé,…",1.0
@Pablo_Morante_:,1.0
bajeza,1.0
ética,1.0
defender...…,1.0
@franceschoms:,1.0
D,4.0
estimulant...,1.0
https://t.co/5L74tZ0lTA,1.0
@sumate_asoc:,1.0
Parece,2.0
compañeros,1.0
gusta,1.0
sociales...,1.0
https://t.co/aC…,1.0
@nbonet_catradio:,1.0
#ciutatBcn,1.0
@RevistaAlterEco,1.0
Missé,1.0
@pererusi,1.0
@atrillas,1.0
econòm…,1.0
@naciodigital:,97.0
FOTOS,1.0
Ampli,1.0
desallotjar,3.0
«banc,1.0
expropiat»,1.0
"Gràcia,",2.0
@JordiBes,4.0
s'apropa,2.0
d'Òmnium:,2.0
"""Ens",7.0
rebel·lar,2.0
estat…,2.0
cuidadors,5.0
dependents,5.0
russos,1.0
sotrac,1.0
econòmic:,1.0
«fake,1.0
news»,1.0
l'1-O;,1.0
https://t.co/8RlLzYT5ZF,1.0
directes,5.0
https://t.co/aLFDLGxgJo,5.0
.@JuntsXCat,5.0
obre,6.0
veta,3.0
https://t.co/qkPHoh5…,3.0
impremta,1.0
Constantí,1.0
https://t.co/r…,1.0
hostessa,1.0
Godó,1.0
tennis,1.0
vestir,2.0
minifaldilla,1.0
màniga,1.0
https://t.co/0dmd…,1.0
«Jo,1.0
però...»:,1.0
https://t.co/npiKNe1vmW,1.0
«Un,3.0
"esperava»,",2.0
estacions,3.0
https://t.co/KsO23mArGe,1.0
Fornés,2.0
(@MUEC_BCN):,2.0
«L'Etnològic,2.0
destil·lar,2.0
país»;,2.0
@PepMart…,2.0
augmentar-se,3.0
nets,3.0
mes;,3.0
https://t.co/9YX3Aw52wM,3.0
«pren,5.0
nota»,5.0
https://t.co/W9bL…,5.0
túnels,4.0
s'arrisca,4.0
retards,6.0
l'obra,4.0
https://t.co/lBcZ…,4.0
«Mentre,5.0
sagnava,5.0
celebrava»;,5.0
agredida,5.0
https://t.co/8b…,5.0
«Així,1.0
no»:,1.0
duríssima,2.0
l'@assemblea,2.0
tebi,1.0
https://t.co/oFvAJhxQUK,1.0
"«@JordiGraupera-@manuelvalls,",2.0
"patró»,",2.0
preparats,2.0
escorcollar,5.0
l'atacant,1.0
Cornellà.,1.0
l'ordre,2.0
judic…,1.0
https://t.co/1R…,1.0
Granollers,5.0
dipositen,5.0
l’ofrena,5.0
https://t.co/OD4ez5mR…,5.0
"«Referèndum,",1.0
bastó,1.0
"problema»,",1.0
«Els,4.0
'comuns',5.0
"excusa»,",4.0
https://t.co/fGkKy2VVL…,4.0
condicionants,4.0
https://t.co/LUSe7Lj8nH,4.0
@rosoral:,1.0
"cagats,",1.0
@AntoniGarrell:,1.0
politics,3.0
"experimentats,",1.0
voldries,1.0
BCN?,10.0
[si,1.0
"RT,",1.0
aumenta,1.0
fiabilita…,1.0
Resum,2.0
"@JuntsxCAT:

1⃣",1.0
Animar,1.0
"""seguir",1.0
"apretant""",1.0
@Mossos,2.0
"ells
2⃣",1.0
Gesticulació,1.0
estèril,1.0
Llançar,1.0
ultimàtum,2.0
pactar-ho,1.0
"ningú
4⃣",1.0
Saltar-se,1.0
erosionar,1.0
Sectors,1.0
l'entorn,1.0
deslegitimar,1.0
#Somel80,1.0
d'@Omnium.,1.0
recollit,2.0
50.000,1.0
d'activar,1.0
"d'inscrits,",2.0
¡LA_PAH,1.0
Jamás,1.0
admite,1.0
"respuesta!
A",1.0
unicaja,1.0
unicajaCB,1.0
inmediato,1.0
#SoluciónPaqui,1.0
https://t.co/WfORBIrzsl,1.0
"futur,",3.0
ser-hi,3.0
https://t.co/Juc3Cvl8jw,1.0
mite.,1.0
l'afecte,1.0
"""ERC",1.0
"urnes""",2.0
magnitud,1.0
potència,1.0
tranquils.,1.0
diferent.,3.0
Vilaweb,3.0
d'escàndol.,1.0
"paga:

-",1.0
➡️,3.0
"""Trias",1.0
superarà,1.0
"majoria.

-",1.0
PDeCat,4.0
"""Indy",1.0
"majoria""",1.0
https://t.co/c0e0xOENnK,1.0
"Alfonso,",1.0
unànime,1.0
https://t.co/LNx8OlS1va,1.0
recordándole,1.0
Corredor,2.0
#Rufian,1.0
"#BuchDimissio
#BuchDimissio",1.0
"
#BuchDimissio
#BuchDimissio",8.0
‼️ @KRLS,1.0
activarà,1.0
https://t.co/SPkuGnbySo,1.0
Magnífica,2.0
existan,1.0
@AnemAMil.,1.0
mentira,1.0
#SalariMinim,1.0
1000€,1.0
"d'@ErnestMaragall,",1.0
creu.,1.0
posada,3.0
escena!,1.0
#ErnestBCN,1.0
@DesnonamentClot.,1.0
S'està,1.0
cometent,1.0
enorme!,1.0
https://t.co/qVPpJd5eIH,1.0
18-D,1.0
Denunciem-ho,1.0
món!,1.0
"

https://t.co/NQIIDXciFT",1.0
"""L'enquesta",1.0
"Tram""",1.0
"https://t.co/C40BRmJ17U

Teniu",1.0
ciment,1.0
"armat,",1.0
https://t.co/s9PfQbWgay,1.0
avancem,1.0
"República,pero",1.0
com¿?,1.0
buides,1.0
"""Vostè",2.0
atabalat,1.0
"mi""",1.0
Sanchis.,1.0
Escolti,1.0
respecte.,1.0
cregut,2.0
home?,1.0
països,5.0
europeus,4.0
NEGATIVA,3.0
"catalans:

Bèlgica",3.0
➟,6.0
"32%
Alemanya",3.0
"28%
Regne…",3.0
[📃Article,1.0
"minuts]

""Microclima,",1.0
"macropatriotisme""

https://t.co/kGwDg0gH0R",1.0
https://t.co/DzZnf6lSWR,1.0
Coneixes,1.0
PEUAP?,1.0
explicarem.,1.0
regulació,2.0
piscines,1.0
#NoEnsFaranFora…,1.0
📱,2.0
Dissabte,5.0
vine,12.0
jornada,3.0
'Iphonitzem,1.0
comú',1.0
tallers,1.0
conferències.,1.0
sense…,1.0
@66socCat:,6.0
¿Sra,6.0
cuanto,6.0
costó,6.0
viaje,6.0
jefe,6.0
"Colòmbia,",6.0
contar,6.0
"""todo",6.0
"material""",6.0
traer…,6.0
@aleixrenye:,1.0
Efecte,1.0
col·lateral,1.0
l'opi…,1.0
#Ni…,4.0
@lourdesg2a:,3.0
temo,4.0
únicos,3.0
dado,3.0
alas,3.0
avalasteis,3.0
https://t.co/amOK10kjPg,3.0
ahí,1.0
comprometidos,2.0
tender,1.0
"puentes,",1.0
exprese.,1.0
Muy,6.0
bestia,4.0
además,2.0
comparta,2.0
policía,4.0
Perdiguero,2.0
bemoles.,2.0
estaba…,2.0
.@dolorsbassac,1.0
d'Alcalá,3.0
"empresonades
https://t.co/QlMUu7pgU3",1.0
Ernest,3.0
s'hagués,4.0
https://t.co/7IhFy4acZS,2.0
12.30,1.0
https://t.co/NLYg…,1.0
Dastis,2.0
limitar,2.0
"denúncies,",1.0
investigaran,1.0
Coscubiela,1.0
desfoga,1.0
https://t.co/R12kZCbyTZ,1.0
totalitat,3.0
https://t.co/ZHCwGaiHCM,2.0
finançat,2.0
irregularment,2.0
Club,2.0
"Joventut
https://t.co/19qVJcQzXI",2.0
L'@assemblea_int,4.0
incertesa,4.0
imprevisibilitat,4.0
l’actuació,4.0
separades,2.0
commemoració,1.0
centenari,2.0
Somme,1.0
@Obabler,1.0
https://t.co/wZwv3…,1.0
@CollectiuPraga,1.0
d’Europa,5.0
https://t.co/lhp02uRM8p,1.0
.@XimoPuig,1.0
truca,1.0
Víctimes,1.0
http://t.co/4IwQlW5…,1.0
Ruben,2.0
Wagensberg:,1.0
dreta’,1.0
https://t.co/1AHLZJNgdR,1.0
"Puigdemont’,",3.0
Politico:,3.0
debò’,3.0
https://t.co/1QZlMifxUn,3.0
Investigadors,1.0
d’evitar,1.0
metàstasi,1.0
càncer,2.0
còlon,1.0
https://t.co/bpmin3nmJP,1.0
Anàlisi,2.0
@jordigoula,1.0
https://t.co/WFTo1Un…,1.0
«L’espectacle,1.0
durat,1.0
justa.,1.0
Monzó,1.0
advertit,2.0
l’equip,1.0
d’Òmnium,1.0
ell»,1.0
Crònci…,1.0
URGENT:,1.0
tanquen,1.0
"Palau.

https://t.co/Ome3BnNpx0",1.0
omís,1.0
l’ultimàtum,1.0
https://t.co/CEkmHy4ZVp,1.0
transmet,2.0
s’asseurà,1.0
https://t.co/UUuHwNaAxn,1.0
'Aquesta,1.0
individual,1.0
varia,1.0
país',1.0
@Joanlluislluis,1.0
https://t.co/PcwDeERZHb,1.0
d'autodeterminaci…,2.0
'L'era,1.0
postveritat,6.0
arrossega,1.0
distorsió,1.0
interessada,1.0
llenguatge',1.0
@pauetvidal,1.0
https://t.co/TFEFJ79V3g,1.0
‘És,3.0
eina,10.0
propaganda’,3.0
https://t.co/bdFajb61sY,3.0
Broggi,1.0
endinsar,1.0
Wajdi,1.0
Mouawad,1.0
"‘Boscos’,",1.0
https://t.co/rRvrdBPsC5,1.0
https://t.co/QJZfJcVFmn,1.0
.@CridaDemocracia,1.0
s'hagi,1.0
WhatsApp,1.0
https://t.co/jlKVaOIyfJ,1.0
cortina,1.0
alegrement,1.0
Pasqual,2.0
(o,2.0
Puigcorbé,1.0
similar),1.0
menysting…,1.0
supera,2.0
@BComuGlobal,1.0
baròmetre,5.0
"municipal
https://t.co/eNJFZItJIa",1.0
@jmterricabras,1.0
'.,1.0
presència,3.0
sentencia,3.0
8-N,2.0
fou,3.0
https://t.co/sdoolqJwWO,1.0
àmplia,5.0
ICPS,1.0
http://t.co/klqlw49q3B,1.0
'Setze,2.0
vint-i-vuit,2.0
UE,8.0
volien,4.0
no.',2.0
@vpa…,2.0
pair,1.0
autonòmica,1.0
–o,1.0
"gran,",6.0
vegades–,1.0
resolt,1.0
atemptats…,1.0
renyar,2.0
d’independència,2.0
https://t.co/fs0KxF36ng,2.0
directe:,7.0
rodalia,5.0
parc,5.0
dela,5.0
omplir,9.0
https://t.co/TibrIGMgWL,5.0
"Nepotisme,",1.0
"amiguisme,",1.0
conservadora...,1.0
Comptes,5.0
https://t.co/uFYgSclMK0,1.0
"Comuns,",3.0
afegir,1.0
https://t.co/cD4…,1.0
"""Teníem",1.0
opcions:,1.0
brindar-li,1.0
victòria.,1.0
esquivar-lo,1.0
dip…,1.0
Bé!,1.0
https://t.co/hAlQDOPuUj,1.0
porra,8.0
Brimo,4.0
contradictori.,5.0
O…,4.0
@societatcc,5.0
arma,12.0
distracció,5.0
massiva.,6.0
https://t.co/YOH9LqX9uh,5.0
ANEU,1.0
SANTÍSSIMA,1.0
MERDA,1.0
🖕🏼,1.0
https://t.co/RYlS9n6Qsa,1.0
ALERTA.,3.0
paisà,3.0
fotoperiodista,3.0
@CarlesPalacio,3.0
col·laborador,3.0
@La_Directa.,3.0
Sortíem…,3.0
@Laia_Soldevila:,1.0
l'Administració,1.0
#Ibex35:,1.0
@neusmunte:,4.0
"Yo,",1.0
sabe,2.0
"haría,",1.0
sra,2.0
@EsperanzAguirre,1.0
"debe,",1.0
cumplir,1.0
leyes,1.0
(,4.0
"dependencia,",1.0
p,1.0
ej),1.0
sentencias,1.0
0…,1.0
Escrits,1.0
"
Presentació",1.0
“Escrits,1.0
presó”,2.0
candida…,1.0
"1
Colau",3.0
https://t.co/KssX7MrlSP,3.0
@quimforn:,9.0
@FaranelCIM,1.0
moltíssima,1.0
"il·lusió,",1.0
Montserrat,4.0
uneix,3.0
l’esp…,1.0
Aval,1.0
acadèmic,1.0
https://t.co/w3RhZW1EN8,1.0
@DebatAlRojoVivo:,2.0
@rogertorrent11,2.0
defendió,1.0
democracia.,1.0
Esperamos,1.0
puedan,1.0
volver,1.0
"casa""",1.0
https://t.co/aIYP4aAGW9,1.0
@rmnahar:,1.0
Estimem,1.0
Andalusia!,1.0
Fira,4.0
d'Abril,1.0
explicarem,1.0
#ReferèndumoReferèndum,1.0
@Esquerra_…,1.0
donaran,1.0
tv,2.0
internet?,1.0
#RufianVsAznar,6.0
s’atreveix,1.0
l’alcaldessa,3.0
https://t.co/xLlvhcad0I,1.0
1⃣Paralitzar,1.0
"""per",1.0
l'ombra,1.0
"3%""
2⃣Adjudicar",1.0
"3%
3⃣Fer-se",1.0
ofesos,1.0
destapa,1.0
"vergonyes

L'estil",1.0
https://t.co/UMjA1i8aLW,1.0
Arrimadas.,2.0
troba,4.0
Terribas,1.0
TV3...,1.0
https://t.co/8RCgnjg7Vc,1.0
atentes,1.0
l'#AgendaPAH,1.0
20d,1.0
Concentracions,1.0
15d,1.0
9.30h,1.0
Justicia,1.0
peça,7.0
"l’escaquer,",1.0
d’aferrar,1.0
ocurrències,1.0
https://t.co/1WSeSlfhT1,1.0
Ciao,1.0
Paquito!,1.0
T'ha,1.0
#Ducce,1.0
anunciada!,1.0
gestió!,1.0
#samataopaco,1.0
https://t.co/QEbiaOoGnN,1.0
Ciudadanos:,1.0
"""Viva",1.0
España.,4.0
Repito,1.0
Viva,1.0
"España!!!"".",1.0
l'heu,3.0
tret?,1.0
#WTF,1.0
@seniarco,3.0
@perezlozano,3.0
tropa?,1.0
"Skype,",1.0
dimitirà,1.0
arreglin,1.0
telemàtica.,1.0
vigents,1.0
@ceskfreixas,1.0
"""Avui",10.0
"marxo,",1.0
"planto""",1.0
#siunalumnehodemana,1.0
Constitució,7.0
"Espanyola

🔁",1.0
"COMPARTEIX!
https://t.co/NBJz0HVm4a",1.0
cartells,3.0
@sumate_asoc,1.0
https://t.co/pqKsfwauxW,1.0
criticarà,2.0
@jaumeclotet.,1.0
ficar-lo,1.0
inhabilitar-lo,1.0
sectaris.,1.0
ZASCA!,1.0
https://t.co/GYTkVE4V3F,1.0
"Valls"".",3.0
Caldria,4.0
preguntar-los,3.0
presentaran,3.0
dividiran,1.0
https://t.co/3Xm1efKZ1I,1.0
oblidar,1.0
"decrets,",2.0
espanyoles.,3.0
entregar.,1.0
entabanada.,1.0
l'electorat,1.0
erc.,1.0
"diem,",1.0
regla.,1.0
bromes,1.0
https://t.co/mauxKS4WOZ,1.0
Vapor,1.0
assoleix,1.0
visites,4.0
54%,1.0
https://t.co/b7ExUcX1Be,1.0
¡#HayVidasEnJuego,1.0
Cajamar!,1.0
¿te,1.0
preocupas,1.0
techo?,1.0
¿colaboras,1.0
peso,1.0
PAH_ELX…,1.0
https://t.co/g73bBQTP0S,1.0
(5'4),1.0
"(5'2)

📉",1.0
48'6%,1.0
"alcaldessa

UN",1.0
ANY,6.0
PEL,1.0
CANVI!,1.0
https://t.co/pRiXbz9vbn,1.0
mantra és la,1.0
una estratègia partidista,1.0
"polític,",1.0
l'únic a,1.0
s'ataca és a,1.0
"polític, ideològicament pot",1.0
rascar més vots,1.0
d'uns,2.0
@zuvielzirkus:,7.0
ex…,3.0
Pascal:,5.0
expressió,6.0
"servir"".",5.0
https://t.co/glX2F4…,5.0
@sapoconcho:,1.0
"Faro,",1.0
"Algarve,",1.0
nenes,1.0
"“veo,",1.0
veo”,1.0
seuen,1.0
parelles,1.0
espanyoles,4.0
.@QuimForn,4.0
d'Interior.,3.0
@PDecatbcn,3.0
#Parlam…,2.0
"Ahir,",7.0
amenaçats,5.0
"@JosepCosta,",4.0
defensors,3.0
n’ha,4.0
desmarcat,3.0
temp…,2.0
arribant,4.0
alarmants.,4.0
"""dejuni",4.0
"encadenat""",4.0
https://t.co/p…,3.0
basada,2.0
ambicions,4.0
pers…,1.0
https://t.co/CUs4l…,3.0
queda…,1.0
@catsiqueespot:,2.0
.@AlbanoDante76:,3.0
passen,4.0
intolerables.,2.0
sindicatura:,1.0
Adjudicacions,1.0
"contracte,",1.0
est…,1.0
@ANC_Mossos:,7.0
L’alegria,3.0
d’,7.0
@UMCmossos,3.0
l’entrada,3.0
"Andalusia.
Cap",3.0
sorpresa.,3.0
feien,4.0
paelles,3.0
junts…,3.0
@piuladorsINDP:,6.0
ajuden,1.0
https://t.co/8ZIZEcd6dR,1.0
@BCNRepubliCAT:,2.0
caporal,4.0
expedientada,4.0
Inma,4.0
Alcolea,5.0
"l’expressa.
La",4.0
percepció,4.0
odi…,4.0
"#9N,",3.0
manifestació.,3.0
cinisme!,3.0
@Lentejitas:,1.0
Para,3.0
comparan,1.0
Reagan,1.0
https://t.co/xD4bm4TMmJ,1.0
@Pous:,1.0
protestat,1.0
l'ajuntament:,1.0
https://t.co/nrqfl5scyN,1.0
@SoniaMateu37:,2.0
@VIAEmpresa:,1.0
56%,1.0
#lloguer,1.0
#immobiliari,1.0
https://t.co/NoW5…,1.0
@ARAxarxestech:,1.0
gràfics,1.0
https://t.co/WU6YNyeOk3,1.0
https://t.co/95G2sRIgJ8,1.0
@BertaManrique:,2.0
@AndreMoreauL:,4.0
Cuerpo,4.0
bomberos,4.0
espalda,4.0
ceremonia,4.0
"oficial.
Algo",4.0
incubando,4.0
Fran…,4.0
@mariav_p99:,1.0
BRU-TAL,1.0
desmuntant,1.0
electoralisme,1.0
@Panik81:,1.0
Viendo,1.0
campaña,1.0
"Andalucía,",1.0
venido,1.0
pedirnos,1.0
o…,4.0
@CarlesGarcias:,5.0
d’El,1.0
d’obten…,1.0
donarà,3.0
bracet,2.0
reprimint,2.0
Barcelon…,4.0
@ORMiquel:,4.0
Traducció,4.0
foli:,4.0
"""M'importa",4.0
catalns.,4.0
@ReinaRegent:,2.0
"""volen",1.0
"acollir""",1.0
#casanostraescasavostra,1.0
🤔🤔🤔,1.0
@FenixNegre:,3.0
"@xaviertrias,",3.0
pleitesía,3.0
borbó,3.0
desprès,3.0
passant?,3.0
decepcionat...,3.0
#DESTR…,3.0
"fronteres:
https://t.co/8WmLTukg4N",1.0
"""Dimos",1.0
Ministerio,1.0
plazo,1.0
solucionar,4.0
irregularidades.,1.0
Siguiente,1.0
paso,1.0
juzgado,1.0
CI…,1.0
"""Sense",3.0
bàsics,1.0
oportunitats,2.0
iguals,3.0
"tothom""
https://t.co/nWuglrXyMT",1.0
"""S'ha",1.0
"beneficis,",1.0
"fonamentals""",1.0
@JORDINADOR,1.0
@VMatterfilm,1.0
@elputuamu,1.0
@arnauriwz,1.0
@escudellat,1.0
@MNAnoticies,1.0
@xavier_torrens,1.0
simple,2.0
d'ull,1.0
socialblade,1.0
perduts,3.0
apareix,1.0
enlloc.,2.0
tornes,1.0
"2.000,",1.0
modèstia.,1.0
https://t.co/d9Qwwjk8u0,1.0
fracassat,2.0
23.000,2.0
registrades,1.0
quarta,4.0
ajuntaments,2.0
entès:,1.0
PARTIT,1.0
POLÍTIC,1.0
https://t.co/lMPgZbx26A,1.0
Royo!,1.0
miserable!,2.0
“miserable,1.0
políticament”,1.0
https://t.co/sA9QG9tfYG,1.0
Consideres,1.0
justificada,1.0
"#1Octubre

(Fes",1.0
‘Us,1.0
estratègica’,1.0
titulen,1.0
https://t.co/FUO5BdFAaQ,1.0
https://t.co/IncsLPoqn3,1.0
712,1.0
alcaldesses,3.0
callar!,1.0
https://t.co/uq5xNVlYRa,1.0
